N_ait [m^-3] R_ait [m] GSD_ait [unitless] N_acc [m^-3] R_acc [m] GSD_acc [unitless] N_coa [m^-3] R_coa [m] GSD_coa [unitless] temperature [K] pressure [Pa] updraft [m s^-1] ait_maf [unitless] acc_maf [unitless] coa_maf [unitless] Nact [m^-3] Smax [%%] runtime_seconds [s]
1.0654e+09 0.019561 1.59 3.5326e+08 0.076212 1.4 4.2483e+06 0.17857 2 265.53 66596 0.2627 0.57009 0.56819 0.98768 3.5012e+08 0.20739 1.1031
3.3273e+08 0.015433 1.59 8.7958e+08 0.11264 1.4 5.4766e+05 0.54453 2 274.83 91647 0.58793 0.033827 0.4835 0.96216 8.5847e+08 0.16489 0.76717
4.3724e+08 0.047294 1.59 8.5906e+08 0.070026 1.4 5.0073e+06 0.60022 2 269.19 82662 0.85462 0.58103 0.55511 0.94846 1.0968e+09 0.27083 0.42841
3.9021e+08 0.043567 1.59 1.2289e+09 0.10587 1.4 1.1475e+06 0.90672 2 246.26 84211 0.5109 0.6809 0.80467 0.92947 1.2935e+09 0.16195 1.0664
5.5133e+08 0.028744 1.59 1.3049e+09 0.10877 1.4 5.459e+06 0.63124 2 259.86 54195 0.87814 0.73174 0.58835 0.98792 1.2821e+09 0.1474 0.4599
1.5016e+09 0.028672 1.59 7.1272e+08 0.092187 1.4 1.5628e+06 0.90811 2 283.78 65647 0.80302 0.31823 0.68041 0.94657 7.6195e+08 0.17141 0.43425
1.1739e+09 0.018649 1.59 1.4607e+09 0.056354 1.4 1.1882e+06 0.39368 2 249.2 55454 0.77353 0.55745 0.67565 0.92183 1.4119e+09 0.33998 0.48309
2.0625e+09 0.028804 1.59 1.0266e+09 0.086575 1.4 5.8278e+06 0.6562 2 245.25 83327 0.45556 0.023035 0.49398 0.91785 9.9332e+08 0.25902 0.69132
1.4605e+09 0.030169 1.59 5.7646e+08 0.10907 1.4 4.1546e+06 0.47827 2 262.37 78752 0.83464 0.33956 0.11748 0.91994 9.5154e+08 0.3584 0.4608
1.7881e+09 0.029987 1.59 1.169e+09 0.099268 1.4 1.0849e+06 0.66806 2 275.54 52327 0.19561 0.74838 0.57475 0.95345 5.8316e+08 0.066367 1.1906
6.6211e+08 0.028611 1.59 1.2554e+09 0.082085 1.4 1.9611e+06 0.59572 2 293.71 81058 0.64141 0.84171 0.8351 0.92228 1.1417e+09 0.12127 0.68081
7.0628e+08 0.027089 1.59 6.3563e+08 0.10412 1.4 7.6786e+05 0.86567 2 272.15 94835 0.88849 0.28275 0.8134 0.95522 6.9133e+08 0.25307 0.46201
1.6209e+09 0.016146 1.59 1.3359e+09 0.079133 1.4 5.882e+06 0.21403 2 254.5 59527 0.85478 0.048194 0.73933 0.91561 1.294e+09 0.23796 0.72418
4.9584e+08 0.03067 1.59 6.9062e+08 0.090117 1.4 2.7895e+06 0.36041 2 245.78 65954 0.45839 0.46875 0.54606 0.97097 7.6872e+08 0.27111 0.84825
2.0445e+09 0.015727 1.59 1.1044e+09 0.088527 1.4 5.5466e+06 0.80122 2 278.61 69534 0.70652 0.58451 0.45911 0.98248 9.968e+08 0.16326 0.45257
