N_ait [m^-3] R_ait [m] GSD_ait [unitless] N_acc [m^-3] R_acc [m] GSD_acc [unitless] N_coa [m^-3] R_coa [m] GSD_coa [unitless] N_mcb [m^-3] R_mcb [m] GSD_mcb [unitless] temperature [K] pressure [Pa] updraft [m s^-1] ait_maf [unitless] acc_maf [unitless] coa_maf [unitless] mcb_maf [unitless] Nact [m^-3] Smax [%%] runtime_seconds [s]
1.0721e+09 0.029155 1.59 5.8227e+08 0.10959 1.4 5.2199e+06 0.2551 2 1.9829e+09 0.11787 1.6645 245.85 58216 0.41244 0.47387 0.84705 0.95653 1 1.0581e+09 0.05114 252.03
1.075e+09 0.018253 1.59 2.9716e+08 0.10991 1.4 1.9956e+06 0.61581 2 1.2689e+09 0.14149 1.9917 285.81 54510 0.14098 0.51357 0.24007 0.95392 1 1.9972e+08 0.0097371 432.15
6.7794e+08 0.018585 1.59 1.1758e+09 0.11444 1.4 4.0528e+06 0.88256 2 1.9911e+09 0.12287 1.8196 267.72 72157 0.073133 0.06765 0.16482 0.9922 1 2.4255e+08 0.01499 1977
7.7401e+08 0.036153 1.59 5.711e+08 0.067584 1.4 7.538e+05 0.45716 2 1.1723e+09 0.14868 1.8808 255.86 71883 0.044986 0.40306 0.94618 0.9392 1 2.1521e+08 0.016267 3231.7
2.4423e+08 0.01826 1.59 1.799e+08 0.067399 1.4 1.2925e+05 0.4931 2 1.1948e+09 0.13041 1.7417 246.27 99686 0.096811 0.31194 0.52119 0.93857 1 4.523e+08 0.032804 751.85
3.052e+07 0.014588 1.59 8.331e+08 0.07134 1.4 1.0874e+06 0.2631 2 1.6724e+09 0.12508 1.7148 243.77 79970 0.068177 0.8685 0.82541 0.921 1 4.4175e+08 0.028351 1483.5
4.1836e+08 0.020653 1.59 9.5781e+07 0.077301 1.4 4.4533e+06 0.80277 2 1.4222e+09 0.13203 1.3232 292.19 73118 0.01291 0.21424 0.97552 0.96369 1 2.648e+07 0.0099876 429.15
1.6924e+09 0.047409 1.59 8.4653e+08 0.10144 1.4 3.5888e+06 0.52385 2 1.5889e+09 0.13548 1.8378 292.76 69682 0.022914 0.51829 0.26026 0.97759 1 6.5633e+07 0.0052461 2108.4
7.8048e+08 0.018803 1.59 7.841e+08 0.080441 1.4 2.4743e+06 0.41067 2 9.301e+08 0.1115 1.824 294.47 62050 0.018825 0.62946 0.74061 0.91609 1 4.9693e+07 0.0073687 507.31
9.1654e+08 0.045819 1.59 1.0809e+09 0.083808 1.4 5.4525e+06 0.33803 2 7.5342e+08 0.141 1.9411 250.42 75891 0.17326 0.92313 0.36652 0.92757 1 3.3099e+08 0.038549 607.3
2.5919e+08 0.036453 1.59 7.2714e+08 0.081249 1.4 3.0224e+06 0.24632 2 1.6051e+09 0.11493 1.8 275.45 88918 0.034693 0.86983 0.68258 0.91731 1 1.5699e+08 0.010846 429.73
